,X,Y,OBJECTID,CONV_ID,NAME,CITY,STATE,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_DATE,WEBSITE,COMPLEXNM,FORMERNM,YEARCHNG,FIXED_STS,BALLROOM,EXHIBIT,LOBBY,MAIN_FLOOR,OUTDOOR,PRE_FUNCT,MEET_ROOMS
1236,-13046439.1502,3859136.8139,1237,559,SHERATON SAN DIEGO HOTEL AND MARINA,SAN DIEGO,CA,(619) 291-2900,CONVENTION CENTER,OPEN,SAN DIEGO,6073,USA,32.7270999373623,-117.198156919151,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/sansi-sheraton-san-diego-hotel-and-marina/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/sansi-sheraton-san-diego-hotel-and-marina/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1237,-10769971.4005,5398006.6816,1238,4024,SHERATON SIOUX FALLS,SIOUX FALLS,SD,(605) 331-0100,CONVENTION CENTER COMPLEX,OPEN,MINNEHAHA,46099,USA,43.5626359424662,-96.7482991857091,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/fsdsi-sheraton-sioux-falls-and-convention-center/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/fsdsi-sheraton-sioux-falls-and-convention-center/,DENNY SANFORD PREMIER CENTER,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,N,N,Y
1238,-8598985.3858,4711807.0386,1239,4524,SHERATON TYSONS HOTEL,TYSONS,VA,(703) 448-1234,CONVENTION CENTER,OPEN,FAIRFAX,51059,USA,38.9311,-77.2459999999999,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/wasys-sheraton-tysons-hotel/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/wasys-sheraton-tysons-hotel/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1239,-13175774.9303,4047279.8936,1240,660,SHERATON UNIVERSAL HOTEL,UNIVERSAL CITY,CA,(818) 980-1212,CONVENTION CENTER,OPEN,LOS ANGELES,6037,USA,34.1375,-118.36,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/bursi-sheraton-universal-hotel/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/bursi-sheraton-universal-hotel/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,N,Y
1240,-12821222.3521,4302135.0607,1241,3150,SOUTH POINT HOTEL AND SPA,LAS VEGAS,NV,(866) 791-7626,CONVENTION CENTER,OPEN,CLARK,32003,USA,36.0110000000001,-115.175,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://southpointcasino.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,http://www.southpointmeetings.com/meetings.php,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,Y,Y
1241,-12453263.6868,3967247.963,1242,182,TALKING STICK RESORT,SCOTTSDALE,AZ,(480) 850-7777,CONVENTION CENTER,OPEN,MARICOPA,4013,USA,33.5403497807679,-111.869571070641,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.talkingstickresort.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.talkingstickresort.com/meetings/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1242,-10321229.0939,4597509.5912,1243,2575,TAN-TAR-A RESORT,OSAGE BEACH,MO,(573) 348-3131,CONVENTION CENTER,OPEN,CAMDEN,29029,USA,38.1279000626379,-92.7171784595753,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.tan-tar-a.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.tan-tar-a.com/meet/floor-plans.aspx,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,Y,N,Y
1243,-11671901.056,4691799.5884,1244,724,BROADMOOR MAIN,COLORADO SPRINGS,CO,(800) 755-5011,CONVENTION CENTER COMPLEX,OPEN,EL PASO,8041,USA,38.7911499060435,-104.850471133279,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.broadmoor.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.broadmoor.com/getmedia/26ba67f4-0bce-4681-990a-32a49a898513/2017_Broadmoor_Conference_Brochure.pdf/,THE BROADMOOR,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1244,-12821222.3521,4315726.4405,1245,3132,THE COSMOPOLITAN OF LAS VEGAS,LAS VEGAS,NV,(702) 698-7000,CONVENTION CENTER,OPEN,CLARK,32003,USA,36.1097,-115.175,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.cosmopolitanlasvegas.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.cosmopolitanlasvegas.com/resort/meetings-events,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1245,-12455560.0888,4976623.8058,1246,4434,THE GRAND AMERICA HOTEL,SALT LAKE CITY,UT,(801) 258-6000,CONVENTION CENTER,OPEN,SALT LAKE,49035,USA,40.7574000000001,-111.8902,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.grandamerica.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.grandamerica.com/meetings-events/planner-toolkit/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1246,-8939879.8362,4549139.1121,1247,4960,THE GREENBRIER,WHITE SULFUR,WV,(844) 837-2466,CONVENTION CENTER,OPEN,GREENBRIER,54025,USA,37.7852926737037,-80.3083069504697,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.greenbrier.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,http://www.greenbrier.com/Meetings-Groups/Meeting-Rooms.aspx,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,Y,Y,Y
1247,-12821111.0326,4317311.146,1248,3122,THE MIRAGE,LAS VEGAS,NV,(702) 791-7111,CONVENTION CENTER,OPEN,CLARK,32003,USA,36.1212000000001,-115.174,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.mirage.com/en.html,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.mirage.com/content/dam/MGM/the-mirage/meetings/pdfs/floor-plans/mirage-conventions-center-floor-plans-and-dimensions.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,Y,N,Y
1248,-10024527.6798,4183260.2686,1249,4093,THE PEABODY MEMPHIS,MEMPHIS,TN,(901) 529-4000,CONVENTION CENTER,OPEN,SHELBY,47157,USA,35.1424782716622,-90.0518643080849,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.peabodymemphis.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.peabodymemphis.com/d/peabodymemphis/media/Menus/meeting_spaces__14.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,Y,Y
1249,-12462192.3395,3962863.5674,1250,180,"THE PHOENICIAN, SCOTTSDALE",SCOTTSDALE,AZ,(480) 941-8200,CONVENTION CENTER,OPEN,MARICOPA,4013,USA,33.5075156919152,-111.949778522213,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.thephoenician.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.thephoenician.com/wp-content/uploads/sites/8/2018/02/FACILITY-GUIDE-2018_FINAL.pdf?x39497,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1250,-13156824.324,3995670.5209,1251,389,THE QUEEN MARY,LONG BEACH,CA,(877) 342-0738,CONVENTION CENTER,OPEN,LOS ANGELES,6037,USA,33.7528994362602,-118.189763806983,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.queenmary.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.queenmary.com/meetings-weddings/meetings/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,Y,Y,Y
1251,-17438577.4858,2391991.0033,1252,1146,"THE RITZ-CARLTON, KAPALUA",LAHAINA,HI,(808) 669-6200,CONVENTION CENTER,OPEN,MAUI,15009,USA,21.0009427676605,-156.653406887832,561920,CONVENTION AND TRADE SHOW ORGANIZERS,http://www.ritzcarlton.com/en/hotels/kapalua-maui#Resort?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,http://www.ritzcarlton.com/en/hotels/kapalua-maui/meetings/meeting-room-details,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1252,-17569443.9124,2424998.4246,1253,1140,THE ROYAL HAWAIIAN,HONOLULU,HI,(808) 923-7311,CONVENTION CENTER,OPEN,HONOLULU,15003,USA,21.2775,-157.829,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/hnllc-the-royal-hawaiian-a-luxury-collection-resort-waikiki/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/hnllc-the-royal-hawaiian-a-luxury-collection-resort-waikiki/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,N,N,N,Y,Y,Y
1253,-12820554.4352,4317352.4892,1254,3121,THE VENETIAN AND PALAZZO RESORT,LAS VEGAS,NV,(702) 414-1000,CONVENTION CENTER,OPEN,CLARK,32003,USA,36.1215,-115.169,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.venetian.com/,2019/01/11 00:00:00+00,2019/01/22 00:00:00+00,https://www.venetian.com/meetings/spaces.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,Y,Y
1254,-13164186.5713,4035893.9815,1255,394,THE WESTIN BONAVENTURE HOTEL AND SUITES,LOS ANGELES,CA,(213) 624-1000,CONVENTION CENTER,OPEN,LOS ANGELES,6037,USA,34.0528,-118.2559,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/laxbw-the-westin-bonaventure-hotel-and-suites-los-angeles/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/laxbw-the-westin-bonaventure-hotel-and-suites-los-angeles/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1255,-8999894.1829,4194022.9989,1256,2755,THE WESTIN CHARLOTTE,CHARLOTTE,NC,(704) 375-2600,CONVENTION CENTER,OPEN,MECKLENBURG,37119,USA,35.2215,-80.8474249999999,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/cltcw-the-westin-charlotte/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/cltcw-the-westin-charlotte/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1256,-8904989.1362,4930730.8808,1257,3891,THE WESTIN CONVENTION CENTER,PITTSBURGH,PA,(412) 281-3700,CONVENTION CENTER,OPEN,ALLEGHENY,42003,USA,40.4443855535322,-79.9948784595754,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/pitwi-the-westin-convention-center-pittsburgh/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/pitwi-the-westin-convention-center-pittsburgh/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1257,-7912298.3577,5213330.0319,1258,2003,THE WESTIN COPLEY PLACE,BOSTON,MA,(617) 262-9600,CONVENTION CENTER,OPEN,SUFFOLK,25025,USA,42.3485211019604,-71.0773854726828,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/boswi-the-westin-copley-place-boston/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/boswi-the-westin-copley-place-boston/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1258,-10777957.0718,3886030.5171,1259,4220,THE WESTIN GALLERIA DALLAS,DALLAS,TX,(972) 934-9494,CONVENTION CENTER,OPEN,DALLAS,48113,USA,32.9301070757455,-96.8200356919151,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/dalgw-the-westin-galleria-dallas/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/dalgw-the-westin-galleria-dallas/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1259,-10627048.3969,3469916.4473,1260,4272,THE WESTIN GALLERIA HOUSTON,HOUSTON,TX,(713) 960-8100,CONVENTION CENTER,OPEN,HARRIS,48201,USA,29.7380000000001,-95.4644,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/hougw-the-westin-galleria-houston/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/hougw-the-westin-galleria-houston/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1260,-8288714.056,4982533.3739,1261,3033,THE WESTIN GOVERNOR MORRIS,MORRISTOWN,NJ,(973) 539-7300,CONVENTION CENTER,OPEN,MORRIS,34027,USA,40.7975998747246,-74.4587852221319,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/ewrwm-the-westin-governor-morris-morristown/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/ewrwm-the-westin-governor-morris-morristown/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1261,-9591702.3386,4832019.8529,1262,1721,THE WESTIN INDIANAPOLIS,INDIANAPOLIS,IN,(317) 262-8100,CONVENTION CENTER,OPEN,MARION,18097,USA,39.7661641828096,-86.1637281150677,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/indwi-the-westin-indianapolis/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/indwi-the-westin-indianapolis/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1262,-10528920.2658,4733567.5934,1263,2555,THE WESTIN KANSAS CITY AT CROWN CENTER,KANSAS CITY,MO,(816) 474-4400,CONVENTION CENTER,OPEN,JACKSON,29095,USA,39.083,-94.5828999999999,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/mciwi-the-westin-kansas-city-at-crown-center/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/mciwi-the-westin-kansas-city-at-crown-center/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1263,-12460291.9129,3978673.7365,1264,181,THE WESTIN KIERLAND RESORT AND SPA,SCOTTSDALE,AZ,(480) 624-1000,CONVENTION CENTER,OPEN,MARICOPA,4013,USA,33.6258571070643,-111.932706699919,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/phxws-the-westin-kierland-resort-and-spa/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/phxws-the-westin-kierland-resort-and-spa/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1264,-13177294.4379,4021387.5642,1265,395,THE WESTIN LOS ANGELES AIRPORT,LOS ANGELES,CA,(310) 216-5858,CONVENTION CENTER,OPEN,LOS ANGELES,6037,USA,33.944763806983,-118.373649968681,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/laxwi-the-westin-los-angeles-airport/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/laxwi-the-westin-los-angeles-airport/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1265,-10626781.2301,3470134.3952,1266,4271,THE WESTIN OAKS HOUSTON AT THE GALLERIA,HOUSTON,TX,(713) 960-8100,CONVENTION CENTER,OPEN,HARRIS,48201,USA,29.7397000000001,-95.462,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/houow-the-westin-oaks-houston-at-the-galleria/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/houow-the-westin-oaks-houston-at-the-galleria/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1266,-9780648.1377,5159328.5386,1267,1558,THE WESTIN O'HARE,ROSEMONT,IL,(847) 698-6000,CONVENTION CENTER,OPEN,COOK,17031,USA,41.9889779584735,-87.861057107064,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/chiwa-the-westin-ohare/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/chiwa-the-westin-ohare/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1267,-9394033.9499,3996540.8635,1268,1043,THE WESTIN PEACHTREE PLAZA,ATLANTA,GA,(404) 659-1400,CONVENTION CENTER,OPEN,FULTON,13121,USA,33.7593997494491,-84.3880427676604,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/atlpl-the-westin-peachtree-plaza-atlanta/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/atlpl-the-westin-peachtree-plaza-atlanta/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1268,-9026383.8216,3774262.188,1269,1128,THE WESTIN SAVANNAH HARBOR GOLF RESORT AND SPA,SAVANNAH,GA,(912) 201-2000,CONVENTION CENTER,OPEN,CHATHAM,13051,USA,32.083392611066,-81.0853854726829,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/savwi-the-westin-savannah-harbor-golf-resort-and-spa/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/wedding-planning/savwi-the-westin-savannah-harbor-golf-resort-and-spa/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1269,-13618636.445,6042848.4338,1270,4690,THE WESTIN SEATTLE,SEATTLE,WA,(206) 728-1000,CONVENTION CENTER,OPEN,KING,53033,USA,47.6138284908944,-122.338292673704,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/seawi-the-westin-seattle/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/seawi-the-westin-seattle/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1270,-11695842.6929,4850076.9051,1271,814,THE WESTIN WESTMINSTER,WESTMINSTER,CO,(303) 410-5000,CONVENTION CENTER,OPEN,JEFFERSON,8059,USA,39.8907352534508,-105.065542517109,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/denww-the-westin-westminster/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/denww-the-westin-westminster/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1271,-8287186.6578,4772312.2261,1272,3009,TROPICANA CASINO AND RESORT ATLANTIC CITY,ATLANTIC CITY,NJ,(609) 340-4000,CONVENTION CENTER,OPEN,ATLANTIC,34001,USA,39.3526495928544,-74.4450643707226,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://tropicana.net/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://tropicana.net/meetings/function-space/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,Y,Y,Y,N,N,N,N,Y
1272,-8414484.4757,5329444.5644,1273,3286,TURNING STONE RESORT CASINO,VERONA,NY,(800) 771-7711,CONVENTION CENTER,OPEN,ONEIDA,36065,USA,43.1146860990606,-75.5886001252755,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.turningstone.com/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.turningstone.com/uploads/document/ConferenceCenterSpace.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,N,N,N,Y,Y
1273,-9079070.521,3295142.6103,1274,925,WALT DISNEY WORLD SWAN RESORT,LAKE BUENA VISTA,FL,(407) 934-3000,CONVENTION CENTER,OPEN,ORANGE,12095,USA,28.3655710706415,-81.5586781463865,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.swandolphin.com/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://swandolphinmeetings.com/space/floorplans/images/ComplexDolphinandSwanincludingHospitalitySuites.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1274,-9079301.3643,3295382.8287,1275,926,WALT DISNEY WORLD DOLPHIN RESORT,LAKE BUENA VISTA,FL,(407) 934-4000,CONVENTION CENTER,OPEN,ORANGE,12095,USA,28.3674698805241,-81.5607518466531,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.swandolphin.com/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://swandolphinmeetings.com/space/floorplans/images/ComplexDolphinandSwanincludingHospitalitySuites.pdf,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
1275,-8576631.6235,4709708.7253,1276,849,WASHINGTON HILTON,WASHINGTON,DC,(202) 483-3000,CONVENTION CENTER,OPEN,DISTRICT OF COLUMBIA,11001,USA,38.9164354413641,-77.0451927363414,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www3.hilton.com/en/hotels/district-of-columbia/washington-hilton-DCAWHHH/index.html,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www3.hilton.com/en/hotels/district-of-columbia/washington-hilton-DCAWHHH/event/index.html,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1276,-8577656.5853,4710858.4777,1277,852,WASHINGTON MARRIOTT WARDMAN PARK,WASHINGTON,DC,(202) 328-2000,CONVENTION CENTER,OPEN,DISTRICT OF COLUMBIA,11001,USA,38.9244711332792,-77.0544001252755,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/wasdt-washington-marriott-wardman-park/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/wasdt-washington-marriott-wardman-park/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,Y,N,N,N,Y,Y
1277,-12959652.8719,4002021.4807,1278,516,THE WESTIN MISSION HILLS GOLF RESORT AND SPA,RANCHO MIRAGE,CA,(760) 328-5955,CONVENTION CENTER,OPEN,RIVERSIDE,6065,USA,33.8003214151493,-116.418542517109,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.marriott.com/hotels/travel/pspwi-the-westin-mission-hills-golf-resort-and-spa/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.marriott.com/hotels/event-planning/business-meeting/pspwi-the-westin-mission-hills-golf-resort-and-spa/,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1278,-12820125.8447,4318028.7339,1279,3118,WYNN LAS VEGAS,LAS VEGAS,NV,(702) 770-7000,CONVENTION CENTER,OPEN,CLARK,32003,USA,36.1264068878321,-115.165149906043,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.wynnlasvegas.com/,2019/01/11 00:00:00+00,2019/01/23 00:00:00+00,https://www.wynnlasvegas.com/MeetingsAndWeddings/Meetings,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,Y,Y
1279,-10484737.9153,4342949.5855,1280,127,JOHN Q HAMMONS CENTER,ROGERS,AR,(479) 254-8400,CONVENTION CENTER COMPLEX,OPEN,BENTON,5007,USA,36.3070206008584,-94.1860031933649,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://embassysuites3.hilton.com/en/hotels/arkansas/embassy-suites-northwest-arkansas-hotel-spa-and-convention-center-XNAESES/index.html,2019/01/15 00:00:00+00,2019/01/15 00:00:00+00,https://embassysuites3.hilton.com/resources/media/es/XNAESES/en_US/pdf/en_XNAESES_Meetings_Factsheet_Jul_2018.pdf,"EMBASSY SUITES NORTHWEST ARKANSAS - HOTEL, SPA AND CONVENTION CENTER",NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,N,N,Y
1280,-9642330.3532,4659847.1359,1281,1675,WEST BADEN SPRINGS HOTEL,FRENCH LICK,IN,(888) 936-9360,CONVENTION CENTER,OPEN,ORANGE,18117,USA,38.5670749437406,-86.6185273077371,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.frenchlick.com/conferences/westbadenspringshotel,2019/01/15 00:00:00+00,2019/01/15 00:00:00+00,https://www.frenchlick.com/sites/default/files/flipping_book/meetingeventguide/index.html#28,NOT APPLICABLE,NOT AVAILABLE,NOT AVAILABLE,N,N,Y,Y,N,N,Y,Y
1281,-11671747.2929,4692049.3713,1282,725,BROADMOOR HALL,COLORADO SPRINGS,CO,(800) 755-5011,CONVENTION CENTER COMPLEX,OPEN,EL PASO,8041,USA,38.7928988098829,-104.849089856165,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.broadmoor.com/,2019/01/22 00:00:00+00,2019/01/22 00:00:00+00,https://www.broadmoor.com/getmedia/26ba67f4-0bce-4681-990a-32a49a898513/2017_Broadmoor_Conference_Brochure.pdf/,THE BROADMOOR,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,N
1282,-11672185.1402,4691739.4375,1283,726,BROADMOOR WEST,COLORADO SPRINGS,CO,(800) 755-5011,CONVENTION CENTER COMPLEX,OPEN,EL PASO,8041,USA,38.7907287414456,-104.853023105208,561920,CONVENTION AND TRADE SHOW ORGANIZERS,https://www.broadmoor.com/,2019/01/22 00:00:00+00,2019/01/22 00:00:00+00,https://www.broadmoor.com/getmedia/26ba67f4-0bce-4681-990a-32a49a898513/2017_Broadmoor_Conference_Brochure.pdf/,THE BROADMOOR,NOT AVAILABLE,NOT AVAILABLE,N,Y,N,N,N,Y,Y,Y
